PR Number,Title,State,URL,Created At,Merged At
288,chore: bump to v0.3.10a1,closed,,2023-10-27T10:24:14Z,2023-10-27T11:11:55Z
287,feat: modify cloud server tips,closed,,2023-10-27T09:47:59Z,2023-10-27T10:17:49Z
286,feat: store local user id,closed,,2023-10-27T05:59:39Z,2023-10-27T06:14:31Z
285,refactor: pygwalker config utils,closed,,2023-10-27T05:10:02Z,2023-10-27T05:23:10Z
280,feat: add cloud config file read and write,closed,,2023-10-24T07:25:28Z,2023-10-24T07:42:49Z
279,feat: add vizgpt feature(temporary),closed,,2023-10-23T02:01:04Z,2023-10-23T02:08:41Z
275,chore: bump to v0.3.9,closed,,2023-10-18T12:00:20Z,2023-10-18T12:08:12Z
273,chore: bump to v0.3.8,closed,,2023-10-17T09:30:44Z,2023-10-17T09:39:31Z
272,feat: convert datetime to number for millisecond timestamp,closed,,2023-10-17T09:09:59Z,2023-10-17T09:21:52Z
271,fix: connector date range bug,closed,,2023-10-16T07:08:20Z,2023-10-16T11:38:01Z
269,chore: bump to v0.3.8a7,closed,,2023-10-13T10:35:51Z,2023-10-13T10:42:55Z
268,fix: temporal range bug,closed,,2023-10-13T06:38:27Z,2023-10-13T10:13:04Z
267,feat: pure_renderer support to switch explore mode in streamlit,closed,,2023-10-13T06:23:47Z,2023-10-13T06:35:26Z
265,feat: streamlit add pre-filters feature,closed,,2023-10-11T08:50:29Z,2023-10-11T10:09:48Z
264,feat: update grpahic-walker,closed,,2023-10-11T08:13:18Z,2023-10-11T08:29:45Z
263,fix: adjust returned value of StreamlitRenderer,closed,,2023-10-10T02:57:33Z,2023-10-10T03:05:42Z
262, feat: size of chart remains the same as size of html,closed,,2023-10-09T08:03:51Z,2023-10-09T08:13:37Z
261,feat: modify single chart renderer in streamlit,closed,,2023-10-09T05:55:52Z,2023-10-09T06:26:55Z
260,chore: bump to v0.3.8a4,closed,,2023-10-07T09:06:29Z,2023-10-07T09:07:02Z
259,feat: update grpahic-walker to support fold feature,closed,,2023-10-07T08:49:47Z,2023-10-07T09:00:03Z
258,feat: streamlit support renderer mode of graphic-walker,closed,,2023-10-07T08:37:23Z,2023-10-07T08:45:49Z
