PR Number,Title,State,URL,Created At,Merged At
25690,[FLINK-36791][table] Remove FlinkPruneEmptyRules.,closed,,2024-11-26T02:39:38Z,2024-12-19T23:41:38Z
25689,[BP-1.19][FLINK-35334][flink-table] Split constructor of generated code if it …,closed,,2024-11-26T01:08:23Z,2024-11-26T21:25:02Z
25688,[BP-1.20][FLINK-35334][flink-table] Split constructor of generated code if it …,closed,,2024-11-26T01:07:32Z,2024-11-26T21:24:08Z
25687,[FLINK-36720] Add CompiledPlan annotations to BatchExecWindowTableFunction,closed,,2024-11-25T20:36:21Z,2024-11-26T11:30:34Z
25686,[FLINK-36789][table-common] Update FunctionHint and ArgumentHint with traits,closed,,2024-11-25T18:06:17Z,2024-11-26T09:26:08Z
25685,[FLINK-36788] Fix and cover global committer,closed,,2024-11-25T13:49:02Z,2024-11-29T08:11:08Z
25684,[FLINK-35977][doc] Missing an import in datastream.md [1.19 backport],closed,,2024-11-25T11:56:23Z,2024-11-25T19:29:49Z
25683,[FLINK-35977][doc] Missing an import in datastream.md [1.20 backport],closed,,2024-11-25T11:51:48Z,2024-11-25T19:29:16Z
25682,[FLINK-36786][Connectors / Common] Wait for future to complete to avoid memory leaks,closed,,2024-11-25T08:09:05Z,None
25681,[FLINK-36688][table-planner] Sort metadata keys when reusing source,closed,,2024-11-25T05:56:57Z,2024-12-04T22:03:34Z
25680,[FLINK-36773][table] Introduce new Group Agg Operator with Async State API,closed,,2024-11-25T02:57:15Z,2025-01-10T01:21:19Z
25679,[FLINK-36451][runtime] Replaces LeaderElection#hasLeadership with LeaderElection#runAsLeader,closed,,2024-11-22T09:37:15Z,2024-12-09T16:22:45Z
25678,[FLINK-36751] Fix PausableRelativeClock does not pause when the source only has one split,closed,,2024-11-22T09:31:59Z,2024-11-25T16:54:50Z
25677,(1.20 backport)[FLINK-36751] Fix PausableRelativeClock does not pause when the source only has one split,closed,,2024-11-22T09:00:41Z,2024-11-25T16:57:08Z
25676,[FLINK-36749][state/forst] Implement rescaling for ForStStateBackend,closed,,2024-11-22T08:50:48Z,2024-12-16T08:42:46Z
25675,testing,closed,,2024-11-22T05:50:54Z,None
25674,[FLINK-36755][yarn][k8s] Relax the limit about the pipeline.jar must have one in application mode,closed,,2024-11-22T03:33:26Z,2024-11-25T11:11:44Z
