PR Number,Title,State,URL,Created At,Merged At
49307,[MINOR][PYTHON] Leverage functools.cached_property in `ImageSchema`,closed,,2024-12-27T02:57:31Z,None
49306,[MINOR][PYTHON] Leverage functools.cached_property in `SparkSession`,closed,,2024-12-27T02:47:40Z,None
49305,[SPARK-50681][PYTHON][CONNECT] Cache the parsed schema for MapInXXX and ApplyInXXX,closed,,2024-12-27T02:20:12Z,None
49304,[SPARK-50655][SS] Move virtual col family related mapping into db layer instead of encoder,closed,,2024-12-27T00:39:20Z,None
49303,[SPARK-50679][SQL] Duplicated common expressions in different With should be projected only once,closed,,2024-12-26T14:30:09Z,None
49302,[SPARK-50678][BUILD] Clean up outdated style check rules related to Guava,closed,,2024-12-26T12:11:30Z,None
49301,[SPARK-50677][BUILD] Upgrade jupiter-interface to 0.13.3 and Junit5 to 5.11.4,closed,,2024-12-26T11:16:48Z,None
49300,[SPARK-50676][SQL] Remove unused `private lazy val mapValueContainsNull` from `ElementAt`,closed,,2024-12-26T10:50:00Z,None
49299,[SPARK-50674][PYTHON] Fix check for ‘terminate’ method existence in UDTF evaluation,closed,,2024-12-26T08:41:18Z,None
49298,[SPARK-50673][ML] Avoid traversing model coefficients twice in `Word2VecModel` constructor,closed,,2024-12-26T08:11:43Z,None
49297,[DO-NOT-MERGE] Pythonic approach of setting Spark SQL configurations,closed,,2024-12-26T06:58:53Z,None
49296,[SPARK-50671][BUILD] Error compiling spark-protobuf module using user-defined protoc,closed,,2024-12-26T06:33:19Z,None
49295,[SPARK-48458][SQL] Data loss in dynamic override fix,open,,2024-12-26T06:33:00Z,None
49294,[SPARK-50672][PYTHON][TESTS] Make `openpyxl` optional in PySpark Tests,closed,,2024-12-26T06:29:32Z,None
49293,[SPARK-50644][FOLLOWUP][SQL] Fix scalar cast in the shredded reader.,closed,,2024-12-25T22:43:45Z,None
49292,[SPARK-48334] [CORE] Release RpcEnv when SparkContext Initialization Fails,open,,2024-12-25T21:13:24Z,None
49291,[SPARK-50669][SQL] Change the signature of TimestampAdd expression,closed,,2024-12-25T14:26:26Z,None
49290,[SPARK-49632][SQL][FOLLOW-UP] Fix suggestion for `to_date` function,closed,,2024-12-25T07:48:43Z,None
49289,Add Python Arrow UDF concurrency mode,closed,,2024-12-25T07:27:01Z,None
49288,[SPARK-50667][PYTHON][TESTS] Make `jinja2` optional in PySpark Tests,closed,,2024-12-25T03:36:56Z,None
49287,[SPARK-50665][SQL] Substitute LocalRelation with ComparableLocalRelation in NormalizePlan,closed,,2024-12-24T23:02:11Z,None
49286,[SPARK-50662][PYTHON][WINDOWS] Escape ampersands in command arguments on windows,open,,2024-12-24T14:32:27Z,None
49285,[SPARK-50612][SQL][FOLLOWUP] Put normalization of inner project lists under a flag,closed,,2024-12-24T12:57:07Z,None
49284,[SPARK-50659][SQL] Move Union-related errors to QueryCompilationErrors,closed,,2024-12-24T11:49:55Z,None
49283,[SPARK-50659][SQL] Refactor Union output computation out to reuse it in the single-pass Analyzer,closed,,2024-12-24T11:01:15Z,None
49282,[SPARK-50657][PYTHON] Upgrade the minimum version of `pyarrow` to 11.0.0,closed,,2024-12-24T09:33:36Z,None
49281,[SPARK-50590][INFRA][FOLLOW-UP] Further skip unnecessary image build by the job modules,closed,,2024-12-24T08:37:04Z,None
49280,[MINOR][SQL][DOCS] Fix spacing with SQL configuration documentation,closed,,2024-12-24T07:00:26Z,None
49279,[MINOR][INFRA] Skip step `List Python packages` when `PYTHON_TO_TEST` is not specified,closed,,2024-12-24T02:59:07Z,None
49278,[SPARK-50654][SS] CommitMetadata should set stateUniqueIds to None in V1,closed,,2024-12-24T01:09:16Z,None
49277,[SPARK-50714][SQL][SS] Enable schema evolution for TransformWithState when Avro encoding is used,closed,,2024-12-23T19:32:53Z,None
49276,[SPARK-50639][SQL] Improve warning logging in CacheManager,open,,2024-12-23T19:32:27Z,None
49275,[SPARK-50652][SS] Add checks to RocksDB V2 backward compatibility,closed,,2024-12-23T17:43:06Z,None
49274,[SPARK-49087][SQL][CONNECT] Distinguish UnresolvedFunction calling internal functions,closed,,2024-12-23T16:25:15Z,None
49273,[SPARK-50651][SQL][DOCS] Add note about octal representation for characters,closed,,2024-12-23T16:00:22Z,None
49272,[SPARK-50360][SS][FOLLOWUP][TESTS] Changelog reader test improvements,closed,,2024-12-23T15:07:25Z,None
49271,[SPARK-50650][SQL] Improve logging in single-pass Analyzer,closed,,2024-12-23T13:38:21Z,None
49270,[SPARK-50648][CORE] Cleanup zombie tasks in non-running stages when the job is cancelled,closed,,2024-12-23T11:31:52Z,None
49269,[SPARK-50649] Fix inconsistencies with casting between different collations,closed,,2024-12-23T09:29:32Z,None
49268,[SPARK-49530][PYTHON] Support pie subplots in pyspark plotting,closed,,2024-12-23T08:31:12Z,None
49267,[SPARK-50647][INFRA] Add a daily build for PySpark with old dependencies,closed,,2024-12-23T04:50:32Z,None
49266,[SPARK-50527][INFRA][FOLLOW-UP] Python 3.12 image clean up,closed,,2024-12-23T04:14:17Z,None
49265,[SPARK-50646][PYTHON][DOCS] Document explicit style of pyspark plotting,closed,,2024-12-23T02:54:19Z,None
49264,[SPARK-50645][INFRA] Make more daily builds able to manually trigger,closed,,2024-12-23T02:03:07Z,None
49263,[SPARK-50644][SQL] Read variant struct in Parquet reader.,closed,,2024-12-21T22:40:44Z,None
49262,[SPARK-xxxxx][PYTHON] Add Python Arrow UDF concurrency mode,closed,,2024-12-21T22:04:52Z,None
49261,[SPARK-48568][SQL] Improve Performance of CodeFormatter,open,,2024-12-21T18:38:28Z,None
49260,[SPARK-50642][CONNECT][SS]Fix the state schema for FlatMapGroupsWithState in spark connect when there is no initial state,closed,,2024-12-21T03:54:21Z,None
49259,[SPARK-50641][SQL] Move `GetJsonObjectEvaluator` to `JsonExpressionEvalUtils`,closed,,2024-12-21T01:50:32Z,None
49258,[SPARK-50640][CORE][TESTS] Update `ChecksumBenchmark` by removing `PureJavaCrc32C` and setting `Adler32` as a baseline,closed,,2024-12-20T19:27:11Z,None
49257,[SPARK-48568][SQL] Improve Performance of CodeFormatter,closed,,2024-12-20T17:26:15Z,None
49256,[SPARK-50483][SPARK-50545][DOC][FOLLOWUP][3.5] Mention behavior changes in migration guide,closed,,2024-12-20T17:14:43Z,None
49255,[SPARK-50638][SQL] Refactor the view resolution into the separate file to reuse it in the single-pass Analyzer,closed,,2024-12-20T11:58:12Z,None
49254,[SPARK-50637][SQL] Fix code style for the single-pass Analyzer,closed,,2024-12-20T11:39:57Z,None
49253,[SPARK-50534][SPARK-50535][TEST][CONNECT] Fix sporadic test failures,closed,,2024-12-20T10:55:22Z,None
49252,[SPARK-50483][SPARK-50545][DOC][FOLLOWUP] Mention behavior changes in migration guide,closed,,2024-12-20T10:43:54Z,None
49251,[SPARK-50633][INFRA] Fix `codecov/codecov-action@v4` daily scheduling failure,closed,,2024-12-20T03:01:12Z,None
49250,[SPARK-50632][BUILD] Upgrade tink to 1.16.0,closed,,2024-12-20T01:24:30Z,None
49249,[SPARK-50613][CONNECT] Support Configurable Idle Timeout of Connect Server,open,,2024-12-20T00:47:30Z,None
49248,[SPARK-50630][SQL] Fix GROUP BY ordinal support for pipe SQL AGGREGATE operators,closed,,2024-12-20T00:04:56Z,None
49247,[SPARK-50628] fix stop error on windows,open,,2024-12-19T22:37:45Z,None
49246,[SPARK-50625][BUILD] simplify shell scripts using mvn help:evaluate,open,,2024-12-19T20:15:24Z,None
49245,[SPARK-50617][SQL] Improve auto-generated expression aliases with pipe SQL operators,closed,,2024-12-19T18:39:49Z,None
49244,[SPARK-50624][SQL] Add TimestampNTZType to ColumnarRow/MutableColumnarRow,closed,,2024-12-19T17:43:49Z,None
49243,[SPARK-50623][SQL] respect table lookup error from the catalog,open,,2024-12-19T13:53:05Z,None
49242,[SPARK-50622][SS][MINOR] RocksDB Refactor,closed,,2024-12-19T08:29:54Z,None
49241,[SPARK-50621][PYTHON] Upgrade Cloudpickle to 3.1.0,closed,,2024-12-19T08:13:25Z,None
49240,[SPARK-50620] Fix dead lock caused by SQLConf$ and SqlApiConf initialization,closed,,2024-12-19T07:53:18Z,None
49239,[SPARK-50619][SQL] Refactor VariantGet.cast to pack the cast arguments,closed,,2024-12-19T01:22:53Z,None
49238,[SPARK-50618][SS][SQL] Make DataFrameReader and DataStreamReader leverage the analyzer more,closed,,2024-12-19T00:14:46Z,None
49237,[SPARK-50561][SQL] Improve type coercion and boundary checking for UNIFORM SQL function,closed,,2024-12-18T23:36:17Z,None
49236,[SPARK-50600][SQL] Set analyzed on analysis failure,open,,2024-12-18T23:30:36Z,None
49235,[SPARK-50615][SQL] Push variant into scan.,closed,,2024-12-18T20:47:58Z,None
49234,[SPARK-50614][SQL] Add Variant shredding support for Parquet,closed,,2024-12-18T20:23:47Z,None
49233,[SPARK-50616][SQL] Add File Extension Option to CSV DataSource Writer,closed,,2024-12-18T18:42:45Z,None
49232,[SPARK-50636][SQL] Extending CTESubstitution.scala to make it aware of recursion,closed,,2024-12-18T17:41:36Z,None
49231,[SPARK-50220][PYTHON] Support listagg in PySpark,closed,,2024-12-18T15:25:14Z,None
49230,[SPARK-50612][SQL] Normalize ordering in the project list of an inner Project ,closed,,2024-12-18T13:18:23Z,None
49229,[SPARK-50611] [SQL] Improve HybridAnalyzer so it throws ExplicitlyUnsupportedResolverFeature in specific cases,closed,,2024-12-18T11:54:01Z,None
49228,[SPARK-50634][INFRA] Upgrade `codecov/codecov-action` to v5,closed,,2024-12-18T11:49:10Z,None
49227,[SPARK-49632][SQL] Remove the ANSI config suggestion in CANNOT_PARSE_TIMESTAMP,closed,,2024-12-18T08:07:29Z,None
49226,[WIP] Adding State Schema ID to State Rows for schema evolution,closed,,2024-12-18T07:55:51Z,None
49225,[SPARK-50607][SQL] Passdown fileLength when reading parquet footer to avoid call HDFS namenode in executor side,open,,2024-12-18T07:53:27Z,None
49224,[SPARK-50609][INFRA] Eliminate warnings in docker image building,closed,,2024-12-18T07:37:26Z,None
49223,[SPARK-50608][SQL][DOCS] Fix malformed configuration page caused by unclosed tags,closed,,2024-12-18T07:12:18Z,None
49222,[SPARK-50606][CONNECT] Fix NPE on uninitiated SessionHolder,closed,,2024-12-18T05:59:53Z,None
49221,[SPARK-40993][CONNECT][PYTHON][DOCS] Migrate markdown style README to PySpark Development Documentation,open,,2024-12-18T02:39:07Z,None
49220,[SPARK-50603][SQL] Respect user-provided basePath for streaming file source reads without glob,open,,2024-12-18T01:43:44Z,None
49219,[SPARK-50602][SQL] Fix transpose to show a proper error message when invalid index columns are specified,closed,,2024-12-18T01:34:40Z,None
49218,[WIP] state schema management,open,,2024-12-17T20:46:13Z,None
49217,Broadcast schemas,closed,,2024-12-17T18:26:14Z,None
49216,[MINOR][CORE] Place the comments in the appropriate location,open,,2024-12-17T15:30:02Z,None
49215,[SPARK-50370][SQL] Codegen Support for json_tuple - simplified version,closed,,2024-12-17T11:20:39Z,None
49214,[SPARK-50596][PYTHON] Upgrade Py4J from 0.10.9.7 to 0.10.9.8,closed,,2024-12-17T11:09:48Z,None
49213,[SPARK-49636][SQL] Remove the ANSI config suggestion in INVALID_ARRAY_INDEX and INVALID_ARRAY_INDEX_IN_ELEMENT_AT,closed,,2024-12-17T11:00:07Z,None
49212,[SPARK-50705][SQL] Make `QueryPlan` lock-free,closed,,2024-12-17T08:09:34Z,None
49211,[SPARK-50593][SQL] SPJ: Support truncate transform,open,,2024-12-17T01:43:50Z,None
49210,[SPARK-50560][SQL] Improve type coercion and boundary checking for RANDSTR SQL function,closed,,2024-12-17T00:17:36Z,None
49209,[WIP][SPARK-44662][SQL] Perf improvement in BroadcastHashJoin queries with stream side join key on non partition columns,open,,2024-12-16T22:26:53Z,None
49208,[SPARK-50597][SQL] Refactor batch construction in Optimizer.scala and SparkOptimizer.scala,closed,,2024-12-16T14:48:28Z,None
49207,[SPARK-50592][INFRA] Make 3.5 daily build able to manually trigger,closed,,2024-12-16T14:30:40Z,None
49206,[SPARK-50583][INFRA][FOLLOW-UP] Fix 3.5 daily build,closed,,2024-12-16T13:40:37Z,None
49205,[SPARK-50594][BUILD][INFRA] Align the gRPC-related Python package version and pin protobuf version in `page.yml` and `docs/Dockerfile`,closed,,2024-12-16T11:58:06Z,None
49204,[SPARK-50590][INFRA] Skip uncessary image build and push,closed,,2024-12-16T11:34:01Z,None
49203,[SPARK-50510][CONNECT][TEST][FOLLOWUP][3.5] Fix flaky ReattachableExecuteSuite,closed,,2024-12-16T10:28:50Z,None
49202,[SPARK-50589][SQL] Avoid extra expensive expression duplication when push filter,open,,2024-12-16T09:47:38Z,None
49201,[SPARK-50587][INFRA][3.5] Remove unsupported `curl` option `--retry-all-errors` from `release-build.sh`,closed,,2024-12-16T08:36:57Z,None
49200,[SPARK-50588][BUILD] `build-docs` skips building R docs on host when `SKIP_RDOC=1`,closed,,2024-12-16T08:24:36Z,None
49199,[SPARK-50311][TESTS][FOLLOWUP] Fix test name properly,closed,,2024-12-16T07:31:34Z,None
49198,[SPARK-50586][BUILD] Use CommonJS format for ESLint configuration file,closed,,2024-12-16T06:52:18Z,None
49197,[WIP][SPARK-50585][PYTHON] Visualize doctest examples for PySpark plotting,open,,2024-12-16T05:58:10Z,None
49196,[CONNECT][SS][PYTHON] Upgrade buf plugins to v29.1,closed,,2024-12-16T04:53:02Z,None
49195,[TEST-ONLY][3.5] Check 3.5 PR builder,closed,,2024-12-16T04:29:54Z,None
49194,[SPARK-50584][SS] Modify state eviction metrics in TransformWithState to represent physical deletions,closed,,2024-12-16T04:22:07Z,None
49193,[SPARK-50583][INFRA] Apply Python 3.11 image in PR build,closed,,2024-12-16T01:18:01Z,None
49192,[MINOR][DOCS] Modify a link in running-on-yarn.md,closed,,2024-12-15T20:51:12Z,None
49191,[SPARK-50582][SQL][PYTHON] Add quote builtin function,closed,,2024-12-15T20:24:28Z,None
49190,[SPARK-50581][SQL] fix support for UDAF in Dataset.observe(),closed,,2024-12-15T13:55:36Z,None
49189,[SPARK-50580][BUILD] Upgrade log4j2 to 2.24.3,closed,,2024-12-15T05:57:37Z,None
49188,[MINOR][SS] Minor update to watermark propagation comments,closed,,2024-12-14T23:05:29Z,None
49187,[SPARK-50579][SQL] Fix `truncatedString`,closed,,2024-12-14T13:12:12Z,None
49186,[SPARK-49661][SQL] Removing redudant checks of collation in binary collation hashing expression ,closed,,2024-12-13T23:41:13Z,None
49185,[SPARK-50576][BUILD] Upgrade `commons-text` to `1.13.0`,closed,,2024-12-13T23:12:04Z,None
49184,[SPARK-49954][SQL][FOLLOWUP] Move states to SchemaOfJsonEvaluator,closed,,2024-12-13T20:36:05Z,None
49183,[SPARK-50575][SS] Modifying OperatorStateMetadataV2 to enable schema evolution,closed,,2024-12-13T20:24:30Z,None
49182,[SPARK-50134][SPARK-50130][SQL][CONNECT] Support DataFrame API for SCALAR and EXISTS subqueries in Spark Connect,closed,,2024-12-13T19:24:03Z,None
49181,[SPARK-50574][DOCS] Upgrade `rexml` to 3.3.9,closed,,2024-12-13T18:49:11Z,None
49180,"[SPARK-50598][SQL] An initial, no-op PR which adds new parameters to already existing classes UnresolvedWith, CTERelationRef and CTERelationDef to enable later implementation of recursive CTEs.",closed,,2024-12-13T14:17:29Z,None
49179,[SPARK-50572][SQL] Fix race condition in CachedRDDBuilder.cachedColumnBuffers,open,,2024-12-13T13:55:47Z,None
49178,[SPARK-50571][INFRA] Apply Python 3.11 image in RocksDB as UI Backend daily build,closed,,2024-12-13T13:14:57Z,None
49177,[SPARK-50558][SQL] Add configurable logging limits for the number of elements in InSet and In,closed,,2024-12-13T13:08:16Z,None
49176,[SPARK-50567][INFRA] Apply Python 3.11 image in No-ANSI daily build,closed,,2024-12-13T09:27:01Z,None
49175,[SPARK-49883][SS][TESTS][FOLLOWUP] RocksDB Fault Tolerance Test,closed,,2024-12-13T08:36:54Z,None
49174,[SPARK-50566][MINOR][SS] Fix code style violation for RocksDB file,closed,,2024-12-13T07:53:07Z,None
49173,[SPARK-50565][SS][TESTS] Add transformWithState correctness test,closed,,2024-12-13T07:42:10Z,None
49172,[SPARK-49461][SS][TESTS][FOLLOWUP] Move related resource files to correct place,closed,,2024-12-13T07:36:34Z,None
49171,[SPARK-50573][SS] Adding State Schema ID to State Rows to schema evolution,closed,,2024-12-13T07:18:24Z,None
49170,[SPARK-50564][PYTHON] Upgrade `protobuf` Python package to 5.29.1,closed,,2024-12-13T05:30:08Z,None
49169,[SPARK-50563][BUILD] Upgrade `protobuf-java` to 4.29.1,closed,,2024-12-13T05:22:45Z,None
49168,[SPARK-50562][INFRA] Apply Python 3.11 image in Java 21 daily build,closed,,2024-12-13T04:41:05Z,None
49167,[SPARK-50076] Fix logkeys,closed,,2024-12-13T02:23:01Z,None
49166,"[SPARK-50559][SQL] Store Except, Intersect and Union's outputs as lazy vals",closed,,2024-12-12T22:46:33Z,None
49165,[SPARK-50554][INFRA] Add a separate docker file for Python 3.11 daily coverage build,closed,,2024-12-12T13:01:19Z,None
49164,[SPARK-50568][SS][TESTS] Fix `KafkaMicroBatchSourceSuite` to cover `KafkaOffsetReaderConsumer`,closed,,2024-12-12T09:44:55Z,None
49163,[SPARK-49872][CORE] allow unlimited json size again,open,,2024-12-12T08:06:15Z,None
49162,[SPARK-50545][CORE][SQL][3.5] `AccessControlException` should be thrown even if `ignoreCorruptFiles` is enabled,closed,,2024-12-12T04:54:06Z,None
49161,[SPARK-50553][CONNECT] Throw `InvalidPlanInput` for invalid plan message,closed,,2024-12-12T03:54:29Z,None
49160,[SPARK-50552][INFRA] Add a separate docker file for PyPy 3.10 daily build,closed,,2024-12-12T03:00:44Z,None
49159,[SPARK-50493][SPARK-37687][BUILD] Migrate kubernetes-client from `6.x` to `7.x`,closed,,2024-12-12T01:52:56Z,None
49158,[SPARK-50517][PYTHON][TESTS][FOLLOW-UP] Add refactored package into pure Python test,closed,,2024-12-12T00:36:11Z,None
49157,Tws batch,closed,,2024-12-12T00:17:23Z,None
49156,[SPARK-50578][PYTHON][SS] Add support for new version of state metadata for TransformWithStateInPandas,closed,,2024-12-11T23:56:19Z,None
49155,[SPARK-45373][SQL] Minimize partitions fetch call to HiveMetaStoreLayer,open,,2024-12-11T22:00:37Z,None
49154,[SPARK-45658][SQL] Fix canonicalization of DynamicPruningSubquery to canonicalize build keys relative to build query output,open,,2024-12-11T20:49:09Z,None
49153,"[SPARK-45926][SQL] Implementing equals and hashCode which takes into account pushed runtime filters , in InMemoryTable related scans",open,,2024-12-11T20:42:07Z,None
49152,[SPARK-45866][SQL] Fix for Reuse of Exchange in AQE not happening when DPP filters  are pushed down to the underlying Scan (like iceberg),open,,2024-12-11T20:31:11Z,None
49151,[SPARK-48898][SQL] Set nullability correctly in the Variant schema,closed,,2024-12-11T20:12:24Z,None
49150,[SPARK-47609][SQL] Making CacheLookup more optimal to minimize cache miss ,open,,2024-12-11T19:32:32Z,None
49149,[SPARK-50549][DOCS] Use `rouge` `4.5.x` by removing the upper bound `3.x`,closed,,2024-12-11T17:31:38Z,None
49148,[SPARK-50548][SQL] Extended DataSet API to support specifying JSON options in toJSON method,closed,,2024-12-11T16:44:25Z,None
49147,[SPARK-50546][SQL] Add subquery cast support to collation type coercion,closed,,2024-12-11T13:55:59Z,None
49146,"[WIP][SPARK-24497][SQL] An initial, no-op commit that makes a number...",closed,,2024-12-11T12:14:02Z,None
49145,[WIP][SPARK-24497][SQL] Recursive CTE. Instruction for reviewers https://d…,closed,,2024-12-11T11:54:21Z,None
49144,[SPARK-50525][SQL] Define InsertMapSortInRepartitionExpressions Optimizer Rule,closed,,2024-12-11T10:01:03Z,None
49143,[SPARK-50545][CORE][SQL] `AccessControlException` should be thrown even if `ignoreCorruptFiles` is enabled,closed,,2024-12-11T06:42:34Z,None
49142,[SPARK-50544][PYTHON][CONNECT] Implement `StructType.toDDL`,closed,,2024-12-11T04:27:36Z,None
49141,[SPARK-50543][BUILD] Fix  log printing in `dev/check-protos.py`,closed,,2024-12-11T03:10:40Z,None
49140,[SPARK-50542][INFRA] Add a separate docker file for python 3.13 daily build,closed,,2024-12-11T02:16:23Z,None
49139,[SPARK-50541][SQL] Describe Table As JSON,closed,,2024-12-11T01:19:44Z,None
49138,[SPARK-50540][PYTHON][SS] Fix string schema for StatefulProcessorHandle,closed,,2024-12-11T00:17:46Z,None
49137,[SPARK-50517][PYTHON][TESTS][FOLLOW-UP] Add refactored package into pure Python test,closed,,2024-12-11T00:15:04Z,None
49136,"[SPARK-47320][SQL] : The behaviour of Datasets involving self joins is inconsistent, unintuitive, with contradictions",open,,2024-12-11T00:13:55Z,None
49135,[SPARK-45891][SQL][TESTS] Make VariantSuite test agnostic of the stableDerivedColumnAlias config,closed,,2024-12-10T22:02:34Z,None
49134,[SPARK-49349][SQL][FOLLOWUP] Rename isContainsUnsupportedLCA function,closed,,2024-12-10T21:24:52Z,None
49133,[SPARK-50537][CONNECT][PYTHON] Fix compression option being overwritten in `df.write.parquet`,closed,,2024-12-10T20:52:51Z,None
49132,[SPARK-50536][CORE] Log downloaded archive file sizes in `SparkContext` and `Executor`,closed,,2024-12-10T17:54:09Z,None
49131,[SPARK-50463][SQL][3.5] Fix `ConstantColumnVector` with Columnar to Row conversion,closed,,2024-12-10T15:27:53Z,None
49130,[SPARK-50531][SQL] Update `StringType` proto to support constraints,open,,2024-12-10T11:33:46Z,None
49129,[DRAFT] Add back casting for collated types,closed,,2024-12-10T11:30:53Z,None
49128,[SPARK-50529][SQL] Change char/varchar behavior under the `spark.sql.preserveCharVarcharTypeInfo` config,closed,,2024-12-10T09:52:51Z,None
49127,[SPARK-50510][CONNECT][3.5] Fix sporadic ReattachableExecuteSuite failure,closed,,2024-12-10T09:33:43Z,None
49126,[SPARK-48730][SQL] Implement CreateSQLFunctionCommand for SQL Scalar and Table Functions,closed,,2024-12-10T05:50:28Z,None
49125,[SPARK-50528][CONNECT] Move `InvalidCommandInput` to common module,closed,,2024-12-10T05:31:04Z,None
49124,[SPARK-45959][SQL] Improving performance when addition of 1 column at a time causes increase in the LogicalPlan tree depth,open,,2024-12-10T04:49:11Z,None
49123,[SPARK-50477][INFRA][FOLLOW-UP] Python 3.9 testing image clean up,closed,,2024-12-10T03:15:44Z,None
49122,[SPARK-50527][INFRA] Add a separate docker file for python 3.12 daily build,closed,,2024-12-10T03:11:49Z,None
49121,[SPARK-50526][SS] Add store encoding format conf into offset log and block non supported stateful operators from using avro,closed,,2024-12-10T02:25:38Z,None
49120,[SPARK-49565][SQL] Add SQL pipe syntax for the FROM operator,closed,,2024-12-10T01:17:02Z,None
49119,[SPARK-50507][PYTHON][TESTS][FOLLOW-UP] Add refactored package into pure Python test ,closed,,2024-12-10T00:27:22Z,None
49118,[SPARK-48898][SQL] Set nullability correctly in the Variant schema,closed,,2024-12-09T22:22:11Z,None
49117,[SPARK-33152][SQL] Implement new optimized logic for constraint propagation rule,open,,2024-12-09T22:18:23Z,None
49116,[SPARK-50524][SQL] Lower `RowBasedKeyValueBatch.spill` warning message to debug level,closed,,2024-12-09T20:47:24Z,None
49115,[SPARK-50087][SQL][3.5] Robust handling of boolean expressions in CASE WHEN for MsSqlServer and future connectors,closed,,2024-12-09T19:48:38Z,None
49114,[SPARK-50530][SQL] Fix bad implicit string type context calculation,closed,,2024-12-09T19:47:52Z,None
49113,[SPARK-50428][SS][PYTHON] Support TransformWithStateInPandas in batch queries,closed,,2024-12-09T18:56:12Z,None
49112,[DRAFT] Generalize collation coercion,closed,,2024-12-09T18:02:53Z,None
49111,[SPARK-43415][CONNECT][SQL] Implement `KVGDS.agg` with custom `mapValues` function,closed,,2024-12-09T16:39:24Z,None
49110,[SPARK-SPARK-50519][SQL]Simplify the method of creating SparkPlan for queryExecution,open,,2024-12-09T09:07:16Z,None
49109,[SPARK-50518][K8S] Add default value for driver/executor CPU limit configuration,closed,,2024-12-09T08:51:13Z,None
49108,[SPARK-49134][INFRA][3.5] Support retry for deploying artifacts to Nexus staging repository,closed,,2024-12-09T07:11:29Z,None
49107,[SPARK-50605][CONNECT] Support SQL API mode for easier migration to Spark Connect,closed,,2024-12-09T04:53:44Z,None
49106,[SPARK-50507][PYTHON][TESTS][FOLLOW-UP] Add refactored package into pure Python test,closed,,2024-12-09T01:02:27Z,None
49105,[SPARK-50483][CORE][SQL][3.5] BlockMissingException should be thrown even if ignoreCorruptFiles is enabled,closed,,2024-12-07T16:17:12Z,None
49104,[SPARK-50517][PYTHON][TESTS] Group arrow function related tests,closed,,2024-12-07T07:42:25Z,None
49103,[SPARK-50522][SQL] Support for indeterminate collation,closed,,2024-12-07T04:45:11Z,None
49102,[SPARK-50516][SS][MINOR] Fix the init state related test to use StreamManualClock,closed,,2024-12-06T23:14:16Z,None
49101,[SPARK-49249][SQL][FOLLOWUP] Rename `spark.sql.artifact.isolation.(always.apply.classloader -> alwaysApplyClassloader)`,closed,,2024-12-06T23:00:42Z,None
49100,[SPARK-50515][CORE] Add read-only interface to `SparkConf`,closed,,2024-12-06T21:03:46Z,None
49099,[SPARK-50513][SS][SQL] Split EncoderImplicits from SQLImplicits and provide helper object within StatefulProcessor to access underlying SQL Encoder related implicit functions,closed,,2024-12-06T21:01:23Z,None
49098,[SPARK-48426][DOCS][FOLLOWUP] Add `Operators` page to `sql-ref.md`,closed,,2024-12-06T19:41:35Z,None
49097,[SPARK-50514][DOCS] Add `IDENTIFIER clause` page to `menu-sql.yaml`,closed,,2024-12-06T19:35:18Z,None
49096,[SPARK-50512][SQL][DOCS] Fix `CREATE TABLE` syntax in `sql-pipe-syntax.md`,closed,,2024-12-06T18:47:30Z,None
49095,[SPARK-50521][SQL] Align list table method of JDBCTableCatalog to TableCatalog API,open,,2024-12-06T16:45:39Z,None
49094,[SPARK-50356][CORE] Fix inconsitent skipped stage & tasks data on UI when jobs share the same stage,open,,2024-12-06T14:41:08Z,None
49093,[SPARK-48416][SQL] Support nested correlated With expression,closed,,2024-12-06T14:22:56Z,None
49092,[SPARK-50511][PYTHON] Avoid wrapping Python data source error messages,closed,,2024-12-06T11:34:25Z,None
49091,[SPARK-50360][SS][FOLLOWUP][MINOR] Make readVersion lazy value,closed,,2024-12-06T10:38:19Z,None
49090,[SPARK-50421][CORE][3.5] Fix executor related memory config incorrect when multiple resource profiles worked,closed,,2024-12-06T08:31:47Z,None
49089,[SPARK-50483][CORE][SQL] BlockMissingException should be thrown even if ignoreCorruptFiles is enabled,closed,,2024-12-06T08:11:22Z,None
49088,[SPARK-50509][build][sql] DeduplicateWithinWatermark def references change to lazy val,closed,,2024-12-06T07:41:21Z,None
49087,[SPARK-50492][SS][FOLLOWUP][3.5] Change `def references` to `lazy val references` in `DeduplicateWithinWatermark` to fix the compilation issue,closed,,2024-12-06T05:23:11Z,None
49086,[SPARK-50508][SQL]Add more detailed prompt information when broadcasting fails,open,,2024-12-06T03:55:38Z,None
49085,[SPARK-50496][SQL]Change rebalance partitioning to SinglePartition if partition number is 1,open,,2024-12-06T03:20:16Z,None
49084,[SPARK-50675][SQL] Table and view level collations support,closed,,2024-12-06T03:19:41Z,None
49083,[SPARK-50134][SPARK-50132][SQL][CONNECT][PYTHON] Support DataFrame API for Lateral Join in Spark Connect,closed,,2024-12-06T02:32:26Z,None
49082,[SPARK-50506][DOCS] Codify Spark Standalone documentation consistently,closed,,2024-12-05T22:41:43Z,None
49081,[SPARK-50505][DOCS] Fix `spark.storage.replication.proactive` default value documentation,closed,,2024-12-05T21:46:17Z,None
49080,[SPARK-50503][SQL] Prohibit partitioning by Variant data,closed,,2024-12-05T21:08:15Z,None
49079,[SPARK-50504][SQL] Enable SQL pipe syntax by default,closed,,2024-12-05T21:08:02Z,None
