PR Number,Title,State,URL,Created At,Merged At
6903,optimize: avoid dead loop logging during cache plan refresh exceptions.,closed,,2024-10-08T08:11:26Z,2024-10-08T08:58:00Z
6902,optimize: optimize readme docs,closed,,2024-10-07T15:20:13Z,2024-10-08T02:14:09Z
6899,bugfix: fix file.conf read failed after package,closed,,2024-10-03T05:37:14Z,2024-10-08T02:10:44Z
6898,optimize: upgrade npmjs version in saga module,closed,,2024-09-30T06:08:31Z,2024-09-30T07:01:17Z
6896,optimize: optimize raftsnapshot read,closed,,2024-09-29T17:13:34Z,2024-09-30T02:48:13Z
6893,Fix issue like PR #6702 in snapshot module.,closed,,2024-09-29T04:14:50Z,None
6892,optimize: upgrade npmjs version,closed,,2024-09-29T02:39:19Z,2024-09-29T03:08:29Z
6891,optimize: add StateType Enum,closed,,2024-09-28T16:29:23Z,2024-11-29T02:16:16Z
6890,bugfix: DesignerJson to StandardJson: SubStateMachine CompensateState cannot be recognized ,closed,,2024-09-28T14:30:24Z,2024-10-08T06:20:20Z
6889,optimize: Correct word spelling errors,closed,,2024-09-28T14:23:59Z,2024-09-30T03:01:00Z
6883,optimize: removed write only object,closed,,2024-09-27T12:10:41Z,2024-09-30T06:39:31Z
6881,feature: support grpc protocol,closed,,2024-09-26T14:25:36Z,2024-10-05T05:14:21Z
6879,optimize: Log args mismatch,closed,,2024-09-25T20:26:43Z,2024-10-08T08:58:16Z
6878,feature: support double token for seata authentication and support raft ssl communication,closed,,2024-09-25T17:15:57Z,2024-10-30T13:11:12Z
6876,feature: support kingbase,closed,,2024-09-24T09:44:34Z,2024-09-29T09:25:09Z
6874,optimize: modify the version to 2.3.0-SNAPSHOT,closed,,2024-09-22T15:52:14Z,2024-09-23T01:21:42Z
6873,bugfix: DesignerJson to StandardJson: SubStateMachine CompensateState cannot be recognized,closed,,2024-09-21T03:49:06Z,None
6872,optimize: sync 2.2.0 to 2.x branch,closed,,2024-09-20T16:16:27Z,2024-09-21T13:39:19Z
6869,test: add test for seata-core,closed,,2024-09-19T11:11:45Z,2024-11-30T13:39:37Z
6867,optimize: update notice.md and LICENSE,closed,,2024-09-19T10:11:24Z,2024-09-19T10:13:24Z
6866,optimize: windows and macos do not start container,closed,,2024-09-18T14:47:38Z,2024-09-19T05:36:48Z
6864,feature: support shentong database,closed,,2024-09-18T06:50:11Z,2024-10-11T07:16:11Z
6863,optimize: update NOTICE.md,closed,,2024-09-18T05:39:35Z,2024-09-18T05:46:10Z
6861,feature: Namingserver watch support http2,closed,,2024-09-17T11:33:15Z,2024-10-29T14:44:24Z
6859,bugfix: duplicated dependency #6857,closed,,2024-09-16T13:52:06Z,2024-09-16T14:23:34Z
6858,bugfix: duplicated dependency #6857,closed,,2024-09-16T13:47:42Z,None
6855,"bugfix: after scaling down a Raft cluster, the metadata still contains the removed node",closed,,2024-09-14T06:53:27Z,2024-09-16T08:31:26Z
6852,optimize: raft metadata api,closed,,2024-09-14T01:41:38Z,2024-09-14T13:51:01Z
6850,bugfix: raft mode is backward compatible with version 2.0,closed,,2024-09-13T08:51:45Z,2024-09-13T09:10:45Z
6845,bugfix: rocksDB opens the same file multiple times,closed,,2024-09-12T02:25:34Z,2024-09-12T03:02:07Z
6843,bugfix: Fix 403 error when sending a POST request from the console,closed,,2024-09-11T05:20:19Z,2024-09-11T07:27:20Z
6841,optimize: update the LICENSE and NOTICE files and standardize dependency versions,closed,,2024-09-11T02:00:43Z,2024-09-16T08:32:00Z
6840,bugfix:  Unsafe deserialization in processorYaml.java #6839,closed,,2024-09-10T15:46:02Z,2024-09-11T02:22:43Z
6838,Improve test coverage by  ignore compatible module,closed,,2024-09-10T12:31:55Z,None
6836,optimize: add independent nacos for the CI process.,closed,,2024-09-09T11:42:21Z,2024-09-10T09:34:40Z
6835,bugfix: fix post method in HttpClientUtil,closed,,2024-09-09T09:50:52Z,2024-09-10T01:37:57Z
6833,bugfix: SQLIntegrityConstraintViolationException capture incorrectly when inserting a globallock,closed,,2024-09-09T03:49:14Z,2024-09-11T01:30:27Z
6831,optimize: use curator instead of zkclient in registry model,closed,,2024-09-08T13:37:09Z,2024-09-12T08:16:42Z
6830,feature: support raft configuration center,closed,,2024-09-08T12:28:58Z,2024-10-27T04:31:37Z
6828,optimize: spring boot compatible with file.conf and registry.conf  (#6811),closed,,2024-09-07T13:02:22Z,2024-12-24T14:48:27Z
6827,optimize: rename namingserver registry type,closed,,2024-09-07T12:47:31Z,2024-09-09T05:51:17Z
6826,optimize: remove the branch registration operation of the XA read-only transaction,closed,,2024-09-07T11:52:38Z,2024-09-21T14:10:13Z
6825,bugfix: the issue where connection held during the first phase of PostgreSQL cannot be rollback,closed,,2024-09-07T06:01:10Z,2024-09-09T06:21:30Z
6824,Fix bug in https://github.com/apache/incubator-seata/issues/6814,closed,,2024-09-07T05:31:28Z,None
6823,optimize: fix typo,closed,,2024-09-07T03:54:10Z,2024-09-11T02:30:42Z
6821, test: Improve the test case,closed,,2024-09-06T00:59:21Z,2024-09-06T06:27:47Z
6820,bugfix:Fix file path error in the Dockerfile,closed,,2024-09-05T08:18:02Z,2024-09-05T08:59:53Z
6819,optimize: merge the packaging processes of namingserver and seata-server,closed,,2024-09-05T07:07:14Z,2024-09-09T06:17:55Z
6817,bugfix: fix namingserver changVgroup failed,closed,,2024-09-05T02:47:11Z,2024-09-06T07:21:38Z
6816,bugfix:Fix NPE when getting branchType in a non-global transaction context,closed,,2024-09-05T02:37:28Z,2024-09-05T05:36:03Z
6812,bugfix: change group and node offline status are not pushed in real time,closed,,2024-09-04T05:39:58Z,2024-09-04T07:02:46Z
6809,test CodeQL,closed,,2024-09-03T14:39:57Z,None
6808,optimize: change version to 2.2.0-SNAPSHOT,closed,,2024-09-03T05:56:25Z,2024-09-04T03:13:33Z
6807,optimize: splitting MergedWarpMessage enhances the server parallel processing capability,closed,,2024-09-03T01:45:18Z,2024-10-31T06:03:45Z
6806,optimize: avoid dead loop logging during cache plan refresh exceptions,closed,,2024-09-02T10:37:45Z,2024-09-03T03:40:23Z
6803,optimize: compilation and packaging for the ARM64 architecture,closed,,2024-09-01T08:52:47Z,2024-09-13T02:25:30Z
6802,"[BUG]fix ""Connect to nodejs.org:443""",closed,,2024-09-01T04:11:44Z,None
6801,feature: seata-server support http protocol,closed,,2024-08-31T16:03:38Z,2024-10-27T05:05:08Z
6800,optimize: optimize database driver cannot found message,closed,,2024-08-31T08:38:34Z,2024-08-31T14:46:01Z
6797,optimize: fall back to any of available cluster address when query cluster address is empty,closed,,2024-08-29T06:49:51Z,2024-08-30T03:28:03Z
6795,optimize: optimize the initialization logic for server meta,closed,,2024-08-29T00:36:13Z,2024-09-02T01:56:16Z
6794,optimize: optimize NacosMockTest UT case,closed,,2024-08-28T07:33:24Z,2024-08-30T01:23:03Z
6793,optimize: fix npmjs conflicts,closed,,2024-08-28T04:35:50Z,2024-08-28T06:15:52Z
6791,optimize: optimize database  driver cannot found message(#6760),closed,,2024-08-27T16:29:46Z,None
6787,optimize: upgrade elliptic to 6.5.7,closed,,2024-08-27T05:43:58Z,2024-08-27T08:23:41Z
6786,bugfix: fix prometheus fail to return seata metrics data when using Nacos,closed,,2024-08-27T03:28:35Z,2024-09-11T01:31:46Z
6784,optimize: upgrade axios to 1.7.4,closed,,2024-08-27T02:56:03Z,2024-08-27T03:21:10Z
6783,optimize: rename the server naming/v1 api to vgroup/v1,closed,,2024-08-26T15:34:02Z,2024-08-28T01:11:39Z
6781,bugfix: the issue where the TC occasionally fails to go offline from the NamingServer,closed,,2024-08-25T15:58:39Z,2024-08-26T13:11:13Z
6780,optimize: optimize the reflection operation in class `SerializerServiceLoader`,closed,,2024-08-25T14:02:35Z,2024-08-26T03:49:39Z
6779,optimize: use curator instead of zkclient in config model,closed,,2024-08-25T04:46:11Z,2024-09-12T03:22:00Z
6778,bugfix: fix the naming server node having a term of 0,closed,,2024-08-24T14:33:23Z,2024-08-25T05:33:23Z
6777,[WIP]test: increate the code coverage of the rm-datasource module,open,,2024-08-23T18:04:50Z,None
6773,test: fix the wrong code coverage from codecov icon in default branch,closed,,2024-08-21T15:02:59Z,2024-08-23T17:47:17Z
6770,optimize: automatic deletion of namingserver vgroup through Caffeine map,closed,,2024-08-19T23:59:05Z,2024-08-23T16:08:17Z
6769,bugfix: fix tcc dead lock,closed,,2024-08-19T15:34:32Z,2024-08-22T09:44:30Z
6768,optimize: report the tcc fence transaction isolation level,closed,,2024-08-19T14:58:39Z,2024-08-22T09:20:08Z
6766,feature: add TCC three-phase hooks,closed,,2024-08-19T08:17:51Z,2024-09-02T06:21:35Z
6765,bugfix: Resolve MySQL Driver Loading Issue (#6760),closed,,2024-08-18T12:14:06Z,2024-08-25T14:43:19Z
6764,test: add Apollo mock test case,closed,,2024-08-18T11:54:08Z,2024-08-28T08:36:00Z
6763,optimize: optimize NacosConfiguration singleton reload,closed,,2024-08-18T07:29:01Z,2024-08-18T16:30:41Z
6761,optimize: the namingserver code to improve readability,closed,,2024-08-17T07:07:25Z,2024-08-18T14:35:07Z
6759,bugfix: fix the error of active refresh failure of cross-database table metadata,closed,,2024-08-15T14:34:38Z,2024-09-03T03:01:01Z
6757,bugfix: the bug where multiple nodes cannot be retrieved from the naming server,closed,,2024-08-15T07:18:51Z,2024-08-17T06:54:19Z
6756,feature: add single server rate limit,closed,,2024-08-14T13:13:52Z,2025-01-22T14:34:35Z
6755,optimize: optimize namingserver ,closed,,2024-08-14T00:12:18Z,2024-08-15T06:58:15Z
6754,feature: support grpc protocol,closed,,2024-08-14T00:08:35Z,None
6753,docs: optimize `README.md` sentence spaces,closed,,2024-08-13T20:49:07Z,2024-08-31T14:48:51Z
