PR Number,Title,State,URL,Created At,Merged At
23753,[fix][client] Fix enableRetry for consumers using legacy topic naming where cluster name is included,closed,,2024-12-18T09:28:28Z,2024-12-20T12:19:16Z
23752,[improve] Upgrade lombok to 1.18.36,closed,,2024-12-18T07:22:58Z,2024-12-18T09:17:24Z
23751,[feat]PIP-410: Add a metric to track publish buffer usage.,open,,2024-12-18T06:52:45Z,None
23747,[fix][test] Fix flaky KeySharedSubscriptionTest.testNoKeySendAndReceiveWithHashRangeAutoSplitStickyKeyConsumerSelector,closed,,2024-12-17T13:25:27Z,2024-12-20T11:39:05Z
23743,[fix][sec] Upgrade golang.org/x/crypto from 0.21.0 to 0.31.0 in pulsar-function-go,closed,,2024-12-17T08:53:13Z,2024-12-17T10:39:25Z
23738,[fix] [client] Fix memory leak when publishing encountered a corner case error,closed,,2024-12-16T12:38:56Z,2024-12-20T02:59:04Z
23737,[fix][sec] Bump golang.org/x/crypto from 0.21.0 to 0.31.0 in /pulsar-function-go/examples,closed,,2024-12-16T11:52:42Z,None
23734,[improve][fn] Improve closing of producers in Pulsar Functions ProducerCache invalidation,closed,,2024-12-16T10:38:04Z,2024-12-17T16:34:33Z
23732,[fix][sec] Upgrade async-http-client to 2.12.4 to address CVE-2024-53990,closed,,2024-12-16T07:24:09Z,2024-12-16T11:51:28Z
23731,[fix][sec] Bump async-http-client to 2.12.4 to address CVE-2024-53990,closed,,2024-12-16T02:32:20Z,None
23730,[fix][admin] Verify is policies read only before revoke permissions on topic,closed,,2024-12-13T17:18:27Z,2024-12-17T03:38:13Z
23725,[fix][sec] Mitigate CVE-2024-53990 by disabling AsyncHttpClient CookieStore,closed,,2024-12-12T23:14:14Z,2024-12-13T13:13:00Z
23724,Bump org.asynchttpclient:async-http-client from 2.12.1 to 3.0.1,closed,,2024-12-12T22:22:49Z,None
23721,"[improve] [test] Add more test for the case that client receives a SendError, which relates to the PR #23038",closed,,2024-12-12T10:31:25Z,2024-12-16T02:11:59Z
23720,[fix] [broker] fix NPE when calculating a topic's backlogQuota,closed,,2024-12-12T10:09:15Z,2024-12-13T03:36:09Z
23719,[fix] [broker] Fix config replicationStartAt does not work when set it to earliest,closed,,2024-12-12T08:26:01Z,2024-12-13T01:42:17Z
23718,[fix][client] Make DeadLetterPolicy & KeySharedPolicy serializable,closed,,2024-12-12T04:15:25Z,2024-12-24T06:41:42Z
23716,[improve][pip] PIP-397: Support topic-level migration from blue cluster to green cluster,closed,,2024-12-12T02:48:07Z,None
23714,[improve][broker] Support topic-level migration from blue cluster to green cluster,closed,,2024-12-11T11:46:23Z,None
23713,[fix][client] Fix wrong start message id when it's a chunked message id,closed,,2024-12-11T11:13:59Z,2024-12-13T06:38:04Z
23712,[fix][broker] PIP-399: Fix Metric Name for Delayed Queue,closed,,2024-12-11T08:44:41Z,2025-01-14T09:40:15Z
23709,[improve][admin] Opt-out of topic-existence check,closed,,2024-12-10T18:41:55Z,2024-12-11T12:57:48Z
23708,[improve][fn] Improve implementation for maxPendingAsyncRequests async concurrency limit when return type is CompletableFuture<Void>,closed,,2024-12-10T17:58:54Z,2024-12-17T16:33:25Z
23698,[improve][client] Print consumer stats log if prefetched messages are not zero,closed,,2024-12-09T22:19:21Z,2024-12-12T13:32:20Z
23697,[fix][broker] Geo Replication lost messages or frequently fails due to Deduplication is not appropriate for Geo-Replication,closed,,2024-12-09T16:55:28Z,2025-02-21T04:30:22Z
23695,[fix][broker] Correct the 'connected' status in topic stats of multi-partition topic for geo replication,open,,2024-12-09T07:29:41Z,None
23693,[fix][client] Fix reader message filtering issue during blue-green cluster switch,closed,,2024-12-09T03:29:18Z,2024-12-20T12:05:09Z
23692,[fix][broker] fix aging subscription accidentally when expiration time not arrive ,closed,,2024-12-08T17:52:34Z,None
23691,[fix][common] TopicName: Throw IllegalArgumentException if localName is whitespace only,closed,,2024-12-08T08:45:38Z,2024-12-17T06:23:13Z
23689,[fix][cli] Fix set-retention with >2GB size value for topic policy,closed,,2024-12-06T22:50:48Z,2024-12-07T11:11:11Z
23688,[fix][cli] Fix set topic retention policy failed,closed,,2024-12-06T18:15:48Z,2024-12-06T22:27:00Z
23687,[fix][doc] Refine ClientBuilder#memoryLimit and ConsumerBuilder#autoScaledReceiverQueueSizeEnabled javadoc,closed,,2024-12-06T09:04:53Z,2024-12-13T18:14:15Z
23686,[fix][broker] Fix the retry mechanism in `MetadataCache#readModifyUpdateOrCreate`,closed,,2024-12-06T05:18:22Z,2024-12-14T06:49:11Z
23685,[improve][io] Bump io.lettuce:lettuce-core from 5.0.2.RELEASE to 6.5.1.RELEASE in /pulsar-io/redis,closed,,2024-12-05T20:11:29Z,2024-12-06T18:14:06Z
23684,[fix][sec] Bump commons-io version to 2.18.0,closed,,2024-12-05T18:56:16Z,2024-12-06T23:22:18Z
23683,[fix][broker] Catch exception for entry payload interceptor processor,closed,,2024-12-05T05:16:44Z,2024-12-08T10:28:55Z
23681,[improve][client]Add logging for message size exceeding the configured threshold before throwing exception,open,,2024-12-04T12:47:45Z,None
23680,[fix][admin] Listen partitioned topic creation event,closed,,2024-12-04T10:07:55Z,2024-12-08T14:26:52Z
23679,[bug][conf] Add a return carriage to the config to avoid parsing issues,closed,,2024-12-04T09:43:46Z,None
23676,[fix][broker] Invoke custom BrokerInterceptor's `onFilter` method if it's defined,closed,,2024-12-03T14:14:11Z,2024-12-04T10:13:51Z
23675,[fix][broker] support missing cluster level fine-granted permissions,closed,,2024-12-03T12:33:26Z,2024-12-04T02:16:21Z
23672,[fix][ml] The readPosition is greater than the lastPosition,closed,,2024-12-03T07:38:53Z,None
23671,[fix] [broker] Add consumer name for subscription stats,closed,,2024-12-03T06:16:30Z,2024-12-04T02:01:45Z
23669,[improve][io] Bump io.lettuce:lettuce-core from 5.0.2.RELEASE to 6.5.0.RELEASE in /pulsar-io/redis,closed,,2024-12-02T20:03:41Z,None
23667,[improve] Install coreutils in docker image to improve compatibility,closed,,2024-12-02T08:59:59Z,2024-12-02T15:21:32Z
23666,[fix][test]: Flaky-test: GetPartitionMetadataMultiBrokerTest.testCompatibilityDifferentBrokersForNonPersistentTopic,closed,,2024-12-02T06:46:53Z,2025-01-03T08:42:02Z
23665,[improve] Add comment to emphasize using `;` as separator in `metadataServiceUri`.,open,,2024-12-02T02:06:03Z,None
23663,[feat][broker] Implement allowBrokerOperationAsync in PulsarAuthorizationProvider to avoid exception thrown,closed,,2024-11-29T14:35:23Z,2024-11-29T17:17:17Z
23660,[fix][broker] support missing tenant level fine-granted permissions,closed,,2024-11-29T08:35:39Z,2024-11-29T14:30:16Z
23659,[improve][pip] PIP-396: Align WindowFunction's WindowContext with BaseContext,closed,,2024-11-29T02:19:31Z,2025-03-13T01:26:57Z
23658,[fix][admin][branch-2.10] getMessageIdByTimestamp cannot redirect,open,,2024-11-29T02:11:31Z,None
23657,"[fix][broker] Revert ""[improve][client] Add log when can't add message to the container",closed,,2024-11-29T01:58:28Z,2024-11-29T06:00:16Z
23656,[improve] Upgrade OpenTelemetry library to 1.44.1 version,closed,,2024-11-28T19:26:03Z,2024-11-29T09:05:29Z
23655,"[fix][build] Fix error ""Element encoding is not allowed here"" in pom.xml",closed,,2024-11-28T19:05:05Z,2024-11-29T02:57:58Z
23653,[improve] Upgrade oxia-java to 0.4.10 and fix closing of OxiaMetadataStore,closed,,2024-11-28T12:49:05Z,2024-11-28T16:01:17Z
23652,[improve][log] Print ZK path if write to ZK fails due to data being too large to persist,closed,,2024-11-28T10:57:52Z,2024-12-30T02:40:37Z
23651,[fix][client] Fix deadlock of NegativeAcksTracker,closed,,2024-11-28T08:44:40Z,2024-11-28T14:58:24Z
23649,[improve] [proxy] PIP-395: Add Proxy configuration to support configurable response headers for http reverse-proxy,closed,,2024-11-28T01:41:16Z,2025-02-14T00:10:14Z
23648,[improve] [pip] PIP-395: Add Proxy configuration to support configurable response headers for http reverse-proxy,closed,,2024-11-28T01:10:27Z,2025-02-14T00:09:38Z
23647,[improve][client] Reduce unshaded dependencies and shading warnings in shaded Java client modules,closed,,2024-11-27T22:44:38Z,2024-11-29T09:17:08Z
23646,[fix][client] Remove javax.ws.rs-api dependency from client side,closed,,2024-11-27T13:29:05Z,None
23645,[improve][client] Replace NameUtil#generateRandomName with RandomStringUtils#randomAlphanumeric,closed,,2024-11-27T12:13:26Z,2024-11-29T02:59:20Z
23644,[fix][client] Fixed an issue where a cert chain could not be used in TLS authentication,closed,,2024-11-27T04:18:45Z,2024-11-27T20:35:08Z
23642,[fix][broker] fix null lookup result when brokers are starting,closed,,2024-11-26T13:02:40Z,2024-11-27T20:38:15Z
23641,[fix][misc] Class conflict during jetcd-core-shaded shading process,closed,,2024-11-26T10:44:29Z,2024-11-26T21:09:21Z
23640,[improve][broker] Reduce memory occupation of InMemoryRedeliveryTracker.,closed,,2024-11-26T08:44:22Z,2024-11-27T13:47:19Z
23639,[cleanup][build] skip generating pom.xml.versionsBackup,closed,,2024-11-26T03:22:06Z,2024-11-27T07:33:32Z
23638,[fix][ws] Implement missing http header data functions in AuthenticationDataSubscription,closed,,2024-11-26T01:56:00Z,2024-11-26T20:43:36Z
23637,[fix][broker]: support missing broker level fine-granted permissions,closed,,2024-11-25T10:00:50Z,2024-11-29T08:30:48Z
23636,[fix][perf] fix performanceConsumer log error throughput,closed,,2024-11-25T07:37:14Z,None
23634,"[improve][broker] If there is a deadlock in the service, the probe should return a failure because the service may be unavailable",open,,2024-11-24T04:34:47Z,None
23633,[improve][test] Reduce OneWayReplicatorUsingGlobalZKTest.testRemoveCluster execution time,closed,,2024-11-23T21:51:51Z,2024-11-25T15:00:06Z
23632,[fix][client] Make protobuf-java dependency optional in java client libraries,closed,,2024-11-22T18:01:41Z,2024-11-27T22:46:06Z
23628,[fix][fn] Align WindowContext with BaseContext,closed,,2024-11-22T08:21:09Z,2024-11-25T15:02:23Z
23627,"[improve][broker] Skip auto-creation for topics with ""-partition-"" suffix missing a valid partition number",open,,2024-11-22T03:25:42Z,None
23626,[improve][broker] Skip unloading when bundle throughput is zero (ExtensibleLoadManagerImpl only),closed,,2024-11-21T23:26:19Z,2024-11-22T16:49:07Z
23624,[fix][client] fix incomingMessageSize and client memory usage is negative,closed,,2024-11-21T07:54:33Z,2024-11-22T01:51:03Z
23621,[improve][broker] TopicStats specify serialized field name,open,,2024-11-21T06:01:58Z,None
23620,[feat][broker] Prevent auto-creation of topics using legacy cluster-based naming scheme,closed,,2024-11-21T04:21:55Z,2025-01-02T07:16:25Z
23619,[improve][broker] Decouple pulsar_storage_backlog_age_seconds metric with backlogQuota check,closed,,2024-11-21T03:29:33Z,2024-11-28T13:44:15Z
23618,[fix][fn] ack messages for window function when its result is null,closed,,2024-11-21T03:01:00Z,2024-11-22T01:05:01Z
23615,[fix][broker] Skip to persist cursor info if it failed by cursor closed,closed,,2024-11-20T16:54:25Z,2024-12-31T07:32:13Z
23613,[improve] Improve logic for enabling Netty leak detection,closed,,2024-11-20T14:28:58Z,2024-11-21T08:13:23Z
23612,[improve] Use single buffer for metrics when noUnsafe use,closed,,2024-11-19T10:15:23Z,2024-11-27T21:55:10Z
23611,[improve][broker] Reduce memory occupation of the delayed message queue,closed,,2024-11-19T08:20:06Z,2024-11-22T06:10:05Z
23610,[fix][client] Initializing client-authentication using configured auth params,closed,,2024-11-19T07:53:40Z,2024-11-26T21:20:51Z
23609,[improve][ml] Avoid repetitive nested lock for isMessageDeleted in ManagedCursorImpl,closed,,2024-11-18T13:18:32Z,2024-11-19T16:24:46Z
23608,[improve] [pip] PIP-394 Add two interfaces CursorMetadataSerializerProvider and CursorMetadataDeSerializerProvider to support newer or customized cursor metadata serializations,open,,2024-11-18T11:29:54Z,None
23607,[feat][misc] Upgrade oxia version to 0.4.9,closed,,2024-11-18T10:55:07Z,2024-11-19T05:38:30Z
23604,[fix][misc] Unable to connect an etcd metastore with recent releases due to jetc-core sharding problem,closed,,2024-11-15T14:55:15Z,2024-11-16T18:45:13Z
23602,[fix][broker] Fix failed TokenAuthenticatedProducerConsumerTest,closed,,2024-11-15T09:05:13Z,2024-11-18T02:18:30Z
23601,[improve][pip] PIP-393: Improve performance of Negative Acknowledgement,closed,,2024-11-15T07:53:00Z,2024-12-05T08:55:38Z
23600,[improve][client] PIP-393: Improve performance of Negative Acknowledgement,closed,,2024-11-14T08:58:23Z,2025-01-02T17:58:56Z
23598,[improve][test] Clarify method signatures in Bookkeeper mock client,closed,,2024-11-13T14:52:11Z,2024-11-14T10:27:11Z
23596,[fix][sec] Upgrade to Netty 4.1.115.Final to address CVE-2024-47535,closed,,2024-11-13T08:38:51Z,2024-11-13T09:54:39Z
23595,Bump io.netty:netty-common from 4.1.104.Final to 4.1.115.Final in /buildtools,closed,,2024-11-12T19:58:23Z,None
23594,[fix] [broker] No longer allow creating subscription that contains slash,open,,2024-11-12T15:51:49Z,None
23593,[fix][client] The partitionedProducer maxPendingMessages always is 0,closed,,2024-11-12T14:10:52Z,2024-11-13T10:25:11Z
23592,[feat][pip] PIP-402: Role Anonymizer for Pulsar Logging,open,,2024-11-12T13:36:43Z,None
23591,[improve][offload] Use filesystemURI as the storage path,closed,,2024-11-12T10:05:13Z,2024-11-18T02:09:26Z
23590,Enabling DNS retryOnTimeout with TCP in DnsNameResolver,closed,,2024-11-12T02:24:31Z,2024-11-13T21:07:02Z
23589,[improve][broker] Exclude system topics from namespace level publish and dispatch rate limiting,closed,,2024-11-11T15:35:33Z,2024-11-12T09:34:07Z
23585,[improve][misc] Disable OTel by default when running the pulsar-perf tool,closed,,2024-11-11T08:50:07Z,2024-11-27T20:34:07Z
23584,[improve][broker] PIP-392: Add configuration to enable consistent hashing to select active consumer for partitioned topic,closed,,2024-11-11T08:36:13Z,2024-11-21T02:59:56Z
23583,[improve][pip] PIP-392: Enable consistent hashing to select active consumer in partitioned topic for failover subscription,closed,,2024-11-11T08:29:11Z,2024-11-20T13:00:32Z
23582,[improve] [broker] replace HashMap with inner implementation ConcurrentLongLongPairHashMap in Negative Ack Tracker.,closed,,2024-11-11T08:15:12Z,2024-11-13T09:51:55Z
23581,[fix][sec] Upgrade Zookeeper to 3.9.3 to address CVE-2024-51504,closed,,2024-11-10T23:00:41Z,2024-11-12T03:09:14Z
23580,[improve][broker][branch-3.3] re-elect the channel owner if no channel owner is found (#23516),closed,,2024-11-09T01:07:28Z,2024-11-12T17:32:27Z
23579,[fix][broker] Broker is failing to create non-durable sub if topic is fenced,closed,,2024-11-09T01:00:19Z,2024-11-11T20:26:06Z
23578,[fix][client] fix the beforeConsume() method earlier hit with message listener,closed,,2024-11-07T19:45:41Z,2024-11-08T02:59:06Z
23577,[fix][client] Fix DLQ producer name conflicts when there are same name consumers,closed,,2024-11-07T12:31:57Z,2024-11-25T02:39:29Z
23576,[improve][ml] Optimization method getNumberOfEntries,open,,2024-11-07T10:19:51Z,None
23575,[improve][ci] Fix github CI,closed,,2024-11-07T07:44:44Z,None
23568,[improve][consumer] Optimizing Exception Handling and Logging in `MultiTopicsConsumerImpl`,open,,2024-11-06T13:24:47Z,None
23567,[improve][pip] PIP-391: Enable batch index ACK by default,closed,,2024-11-06T12:39:52Z,2024-11-14T04:40:53Z
23566,[fix][test]Flaky-test: SchemaServiceTest.testSchemaRegistryMetrics,closed,,2024-11-06T08:30:52Z,2024-11-06T11:41:32Z
23565,[improve][pip] PIP-390 Improve the reusability of Pulsar test code and best practice for unit and integration tests for Pulsar,open,,2024-11-05T22:31:47Z,None
23564,Try to reproduce issue with nondurable consumers impacting topic migr…,closed,,2024-11-05T22:14:56Z,None
23563,[improve][admin] Print error log if handle http response fails,closed,,2024-11-05T09:50:27Z,2024-11-06T01:37:22Z
23562,"[improve][broker]Restrict the creation of topics with ""-partition--x""",closed,,2024-11-05T08:33:28Z,None
23561,[improve][broker] Support cleanup `replication cluster` and `allowed cluster` when cluster metadata teardown,closed,,2024-11-05T06:17:07Z,2024-11-12T08:59:47Z
23560,[fix][client] Fix race-condition causing doReconsumeLater to hang when creating retryLetterProducer has failed,closed,,2024-11-05T03:01:21Z,2024-11-29T14:56:03Z
23556,[fix] [admin] Fix lookup get a null result if uses proxy,closed,,2024-11-04T12:09:46Z,2024-11-05T08:36:28Z
23552,[fix][test] Fix DeadLetterTopicTest.testDeadLetterTopicWithInitialSubscriptionAndMultiConsumers,closed,,2024-11-04T11:11:17Z,2024-11-06T12:56:57Z
23551,[fix][txn] fix concurrent error cause txn stuck in TransactionBufferHandlerImpl#endTxn,open,,2024-11-04T08:33:27Z,None
23549,[improve][broker] PIP-380: Support-setting-up-specific-namespaces-to-skipping-the-load-shedding,open,,2024-11-04T07:38:31Z,None
23548,[fix][broker] Increase readBuffer size for bookkeeper.DLOutputStream,closed,,2024-11-04T07:14:45Z,2024-11-05T00:19:23Z
23546,[fix][test] Fix SimpleProducerConsumerTest.testMultiTopicsConsumerImplPauseForManualSubscription,closed,,2024-11-03T11:12:09Z,2024-11-06T03:24:08Z
23545,[fix][client] Add logging when lib disabled sni even after passing proxy-url,closed,,2024-11-02T00:04:20Z,2024-11-06T15:12:16Z
23544,[fix][broker] fix logging with correct error message while loading the topic,closed,,2024-11-01T23:42:31Z,2024-11-05T20:40:16Z
23540,[improve][test] Disable OTel autoconfigured exporters in tests,closed,,2024-11-01T14:40:47Z,2024-11-02T09:12:55Z
23538,[improve][io] Support update subscription position for sink connector,closed,,2024-11-01T08:09:46Z,2024-11-05T03:40:39Z
23536,[improve][test] Split tests module ,open,,2024-11-01T01:12:24Z,None
23535,[fix][broker] Fix print cluster migration state response,closed,,2024-10-31T22:32:16Z,2024-11-01T20:16:30Z
23534,[fix][broker] Fix Broker migration NPE while broker tls url not configured,closed,,2024-10-31T22:23:03Z,2024-11-01T10:47:17Z
23532,[fix][sec] Replace bcprov-jdk15on dependency with bcprov-jdk18-on,closed,,2024-10-30T16:02:51Z,2024-10-31T04:22:20Z
23531,[fix][test] Fix SimpleProducerConsumerTest.testMultiTopicsConsumerImplPauseForManualSubscription ,closed,,2024-10-30T13:56:12Z,None
23530,[fix][broker] Fix currently client retries until operation timeout if the topic does not exist,closed,,2024-10-30T09:09:48Z,2024-11-06T09:01:34Z
23527,[improve][build] Use apache@33 as parent pom,closed,,2024-10-29T10:03:42Z,None
23526,[improve][pip] PIP-389: Add Producer config compressMinMsgBodySize to improve compression performance,closed,,2024-10-29T09:09:49Z,2024-11-28T11:33:21Z
23525,[improve][client][PIP-389] Add a producer config to improve compression performance,closed,,2024-10-29T08:34:33Z,2025-02-17T02:16:49Z
23524,[fix][broker] Fix reading entries failed due to max in-flight reading,closed,,2024-10-28T13:39:38Z,None
23523,[fix][broker] Correct the 'connected' status in topic stats of multi-partition topic for geo replication,closed,,2024-10-28T09:49:23Z,None
23522,[fix] [broker] Fix race-condition causing repeated delete topic,closed,,2024-10-28T08:47:50Z,2024-10-29T08:01:58Z
23521,[fix][broker] Correct the 'connected' status in topic stats of multi-partition topic for geo replication,closed,,2024-10-28T08:19:41Z,None
23520,[improve][broker] Make cluster metadata teardown command support metadata config path,closed,,2024-10-28T01:43:21Z,2024-10-29T09:44:12Z
23518,[fix][test] Fix ManagedCursorTest.testForceCursorRecovery,closed,,2024-10-27T13:54:14Z,2024-11-05T10:16:55Z
23517,[fix][broker][branch-3.3] Fix namespace unload might be blocked too long with extensible load manager (#23433),closed,,2024-10-25T23:40:58Z,2024-10-28T15:25:41Z
23516,[improve][broker] re-elect the channel owner if no channel owner is found,closed,,2024-10-25T21:13:04Z,2024-10-28T17:56:58Z
23515,[fix][broker] Fix ownership loss,closed,,2024-10-25T18:23:41Z,2024-11-07T03:49:28Z
23510,[fix][broker][branch-3.3] timeout when broker registry hangs and monitor broker registry (ExtensibleLoadManagerImpl only) (#23382),closed,,2024-10-23T22:13:04Z,2024-10-25T04:28:23Z
23508,[fix][client] Fix the javadoc for startMessageIdInclusive,closed,,2024-10-23T14:58:50Z,2024-10-30T14:15:00Z
23507,[fix][broker][branch-3.3] Fix the broker registering might be blocked for long time (#23371),closed,,2024-10-23T12:47:38Z,2024-10-23T18:06:15Z
23502,[fix][client] Fix Reader.hasMessageAvailable return wrong value after seeking by timestamp with startMessageIdInclusive,closed,,2024-10-22T15:40:09Z,2024-10-24T09:34:31Z
23500,feat(authz): support tenants related granularity operation,closed,,2024-10-22T14:51:09Z,None
23499,[fix][client] Fix producer/consumer stop to reconnect or Pub/Sub due to IO thread race-condition ,closed,,2024-10-22T14:15:35Z,2024-10-23T11:04:34Z
23497,[fix][standalone] correctly delete bookie registration znode,closed,,2024-10-22T04:13:39Z,2024-10-25T03:24:57Z
23496,[fix][broker][branch-3.3] Fix unloadNamespaceBundlesGracefully can be stuck with extensible load manager  (#23349),closed,,2024-10-22T03:40:45Z,2024-10-23T11:25:22Z
23495,[fix][broker] Fix consumer receive individual acknowledged messages from compacted topic after reconnection,open,,2024-10-21T15:48:14Z,None
23492,[fix][test] Fix running ClusterMetadataSetupTest in IDE,closed,,2024-10-21T13:16:00Z,2024-10-21T20:36:57Z
23489,[fix] [proxy] Fix pattern consumer does not work when using Proxy,closed,,2024-10-21T08:08:15Z,2024-10-21T12:32:35Z
23488,[fix][broker] Don't allow creating a non-persistent partitioned topic with '-partition-' in name,open,,2024-10-21T08:05:35Z,None
23487,[fix][broker] unsynchronize TableViewLoadDataStoreImpl,open,,2024-10-20T20:16:09Z,None
23486,[fix][test] Prevent OOM in test by not spying invocations in SimpleProducerConsumerTest,closed,,2024-10-19T19:48:55Z,2024-10-21T03:08:46Z
23484,[improve][monitor] Upgrade OTel to 1.41.0,closed,,2024-10-18T16:28:28Z,2024-10-18T18:24:25Z
23483,[fix][test] Fix memory leak via OTel shutdown hooks in tests,closed,,2024-10-18T15:57:00Z,2024-10-18T18:24:07Z
23481,[improve][io] Upgrade Spring version to 6.1.14 in IO Connectors,closed,,2024-10-18T11:07:25Z,2024-10-18T19:21:18Z
23479,[feat][monitor] Add offloader stats grafana dashboard,closed,,2024-10-17T12:13:53Z,2024-10-18T06:47:51Z
23478,[fix][ci] Temporarily move OneWayReplicatorTestBase tests to flaky group to unblock CI,closed,,2024-10-17T12:01:27Z,2024-10-17T14:08:56Z
23473,[improve][test] Added message properties tests for batch and non-batch messages,closed,,2024-10-17T05:00:30Z,2024-10-18T11:31:48Z
23471,[feat][meta] Bump oxia java version from 0.4.5 to 0.4.7,closed,,2024-10-17T04:09:11Z,2024-10-17T12:44:00Z
23470,[fix][ml] Fix races in ledger initialization timeout handling,open,,2024-10-16T19:28:27Z,None
23468,[fix][client] Prevent embedding protobuf-java class files in pulsar-client-admin and pulsar-client-all,closed,,2024-10-16T09:42:54Z,2024-10-17T18:07:38Z
23465,[improve][build] Upgrade os-maven-plugin to support RISC-V 64,closed,,2024-10-16T07:22:21Z,2024-10-16T16:23:58Z
23464,[improve][ci] Prevent git force push to more recent maintenance branches,closed,,2024-10-16T03:59:10Z,2024-10-16T05:15:54Z
23463,[fix][sql][branch-3.0] Fix LICENSE,closed,,2024-10-16T03:37:23Z,2024-10-16T05:15:17Z
23462,[improve] [pip] PIP-387: Modify interface TopicCompactionService to support cancelling an in-progress compaction task,open,,2024-10-15T17:46:59Z,None
23461,[fix][client][branch-3.0] Use dedicated executor for requests in BinaryProtoLookupService (#23378),closed,,2024-10-15T16:20:30Z,2024-10-16T07:26:37Z
23459,[improve][io] Upgrade Spring version to 6.1.13 in IO Connectors,closed,,2024-10-15T04:46:51Z,2024-10-15T13:08:22Z
23458,[fix][broker] Do not record as a topic load failure for the requested broker is not the owner,closed,,2024-10-14T23:43:58Z,None
23456,[fix][test] Address flaky GetPartitionMetadataMultiBrokerTest,closed,,2024-10-14T08:39:46Z,2024-10-14T11:09:25Z
23452,[fix][client] Fix the javadoc for ConsumerBuilder.isAckReceiptEnabled,closed,,2024-10-14T07:45:59Z,2024-10-14T10:19:19Z
23450,[improve][build] Drop deprecated pulsar-client-1x and pulsar-client-2x-shaded modules,closed,,2024-10-13T18:29:23Z,2024-10-14T04:38:58Z
23449,[fix][broker] Key_Shared subscription: Reject consumers with incompatible policy,closed,,2024-10-13T12:59:25Z,2024-10-21T21:32:31Z
23448,[fix][build] Add basic support for vscode-java and Eclipse IDE,closed,,2024-10-12T18:53:08Z,2024-10-14T09:03:57Z
23447,[improve][broker][PIP-379] Improve hash collision handling by restoring consumer when other leaves,closed,,2024-10-12T15:45:03Z,2024-10-14T06:52:31Z
23446,[improve][cli] Add compactor type option for compaction tool,closed,,2024-10-12T13:35:23Z,2024-10-13T17:09:02Z
23442,[fix][build] Set project version to 4.1.0-SNAPSHOT,closed,,2024-10-11T15:19:45Z,2024-10-14T16:54:55Z
23441,[improve][broker][PIP-379] Don't replace a consumer when there's a collision,closed,,2024-10-11T15:07:37Z,2024-10-11T17:54:52Z
23440,[fix][build] Remove duplicate dependencies in pom.xml,closed,,2024-10-11T14:39:49Z,2024-10-11T16:36:26Z
23438,[fix][broker] normalize path,closed,,2024-10-11T09:50:31Z,2024-10-11T15:42:39Z
23437,[fix][test] Fix flaky test ManagedLedgerTest.testDeleteCurrentLedgerWhenItIsClosed,closed,,2024-10-11T09:17:00Z,2024-10-13T14:56:56Z
23434,[improve][broker] Add log to track issue when `handleGetTopicsOfNamespace`,closed,,2024-10-10T13:35:25Z,2024-10-14T11:19:05Z
23433,[fix][broker] Fix namespace unload might be blocked too long with extensible load manager,closed,,2024-10-10T10:59:24Z,2024-10-10T16:14:27Z
23431,[fix][ci] Pin aquasecurity/trivy-action@0.26.0 since master is broken,closed,,2024-10-10T04:50:12Z,2024-10-10T06:37:05Z
23430,[improve][client] Increase default Java client connectionMaxIdleSeconds to 60 seconds,closed,,2024-10-10T04:23:29Z,2024-10-10T10:18:44Z
23429,"[improve][broker][PIP-379] Add observability stats for ""draining hashes""",closed,,2024-10-10T03:37:06Z,2024-10-10T09:46:43Z
23428,[fix][broker] Allow broker to handle non-recoverable schema error only if SchemaLedgerForceRecovery flag is enabled,closed,,2024-10-09T20:13:57Z,2024-10-10T19:30:16Z
23427,[improve][pip] PIP-386: Add resetIncludeHead in CommandSubscribe for startMessageIdInclusive implementation,open,,2024-10-09T13:02:08Z,None
23426,[fix][ml][PIP-327] fix recover from ledger when ledgerForceRecovery is true,closed,,2024-10-09T08:47:45Z,2024-10-09T14:17:27Z
23424,[improve][broker] PIP-379: Enable the use of the classic implementation of Key_Shared / Shared with feature flag,closed,,2024-10-09T04:15:22Z,2024-10-09T05:38:14Z
23423,[improve][broker] PIP-379: Snapshot hash range assignments only in AUTO_SPLIT ordered mode,closed,,2024-10-08T22:11:28Z,2024-10-08T23:34:21Z
23419,[fix][sql][branch-3.0] Fix long decimal compatibility in Trino 368.,closed,,2024-10-08T13:48:16Z,2024-10-08T17:32:23Z
23418,[fix][ml] Remove unnecessary return in ManagedLedgerImpl,closed,,2024-10-08T11:46:02Z,2024-10-08T18:52:47Z
23415,[fix][broker] Fix typos in pulsar-broker and tiered-storage.,closed,,2024-10-08T09:44:55Z,2024-10-09T04:29:14Z
23414,[improve][ci] Move some flaky ExtensibleLoadManager tests to flaky group until they are fixed,closed,,2024-10-08T09:44:51Z,2024-10-08T12:40:38Z
23411,"[fix][sec] Drop hdfs2 support, Upgrade hadoop3 to 3.4.0 and dnsjava to 3.6.2 to address CVE-2024-25638",closed,,2024-10-08T08:42:50Z,2024-10-11T16:22:35Z
23410,[improve][build] Update maven-wrapper (mvnw) to recent stable version 3.3.2,closed,,2024-10-08T07:55:10Z,2024-10-08T10:28:16Z
23407,[improve][functions]Adding boolean in contextImpl.java to check partitioned topic present or not.,open,,2024-10-07T17:44:45Z,None
23405,[improve][misc] Upgrade Jetty to 9.4.56.v20240826,closed,,2024-10-07T06:48:41Z,2024-10-07T12:44:47Z
