PR Number,Title,State,URL,Created At,Merged At
32419,chore(deps): bump react-markdown from 8.0.7 to 10.0.0 in /superset-frontend,open,,2025-02-28T01:09:32Z,None
32418,[TESTING] DO NOT MERGE: Metric macro expansion,closed,,2025-02-27T23:52:52Z,None
32414,feat(api): Added uuid to list api calls,closed,,2025-02-27T14:59:23Z,2025-03-06T00:28:29Z
32410,fix(import): Ensure import exceptions are logged,open,,2025-02-27T13:29:46Z,None
32407,"chore(docs): remove customized ""Edit this page on GitHub"" button",closed,,2025-02-27T08:15:17Z,2025-03-15T14:27:10Z
32406,fix(model/helper): represent RLS filter clause in proper textual SQL string,open,,2025-02-27T06:53:11Z,None
32405,fix(daos/tag): prevent non-unique tags getting created along with unique ones,open,,2025-02-27T05:29:51Z,None
32404,chore(tests): Converting more enzyme tests to RTL (part 4),open,,2025-02-26T22:33:02Z,None
32403,feat: default ports for SSH tunnel,closed,,2025-02-26T22:10:14Z,2025-02-27T15:59:49Z
32401,fix: prevent nested transactions,closed,,2025-02-26T20:26:44Z,2025-02-28T14:59:03Z
32400,fix: duplicate native filters showing up,open,,2025-02-26T18:14:37Z,None
32399,Dev,closed,,2025-02-26T16:09:49Z,None
32398,test: fab 4.6.0dev2,closed,,2025-02-26T15:46:03Z,None
32396,docs: add shipmnts to users list,closed,,2025-02-26T13:41:46Z,2025-02-26T18:32:40Z
32393,chore(docs): fix typos,closed,,2025-02-26T11:35:18Z,2025-02-27T06:57:37Z
32386,feat(build): add Python 3.12 support,closed,,2025-02-26T05:30:17Z,None
32385,"docs(config): fill in commonly connection string for Oracle, Presto and SQL Server databases",closed,,2025-02-26T04:14:23Z,2025-02-28T01:32:29Z
32384,fix: Clicking in the body of a Markdown component does not put it into edit mode,open,,2025-02-26T03:58:48Z,None
32382,fix(pinot): revert join and subquery flags,closed,,2025-02-25T20:03:22Z,2025-02-25T20:29:25Z
32381,fix(sqllab): Grid header menu,closed,,2025-02-25T19:23:13Z,2025-03-12T16:48:33Z
32380,chore(docs): update instructions for pypi distribution,closed,,2025-02-25T18:30:15Z,2025-02-25T20:35:03Z
32379,docs(intro): broaden link to installation options,closed,,2025-02-25T18:28:15Z,2025-02-25T18:37:30Z
32378,refactor(table): Upgrade table component from antd4 to antd5,open,,2025-02-25T16:19:04Z,None
32377,fix: ephemeral CI fetching task ENI,closed,,2025-02-25T14:50:37Z,2025-02-25T15:51:50Z
32372,fix(backend/async_events): allow user to configure username for Redis authentication in GLOBAL_ASYNC_QUERIES_CACHE_BACKEND,open,,2025-02-25T08:10:33Z,None
32366,feat(reports): removing index column,closed,,2025-02-24T22:13:57Z,2025-03-12T23:27:09Z
32365,chore(cleanup): removing accidentally committed package/lock files.,closed,,2025-02-24T21:24:34Z,2025-02-25T16:33:42Z
32363,"chore(tests): converting enzyme to RTL, part 3",closed,,2025-02-24T16:33:53Z,2025-02-24T19:08:52Z
32362,fix(docker): Configure nginx for consistent port mapping and hot reloading  ,closed,,2025-02-24T15:35:22Z,2025-02-24T16:53:51Z
32358,"feat: Adding the option and feature to enable borders with color, opacity and width control on heatmaps along with white borders on emphasis ",closed,,2025-02-24T06:36:22Z,2025-02-27T14:30:25Z
32356,fix(SSHTunnelForm): make the password tooltip visible,closed,,2025-02-23T11:07:28Z,2025-02-23T16:27:31Z
32352,fix(dev/ci): pre-commit fixes galore ,closed,,2025-02-21T23:59:20Z,2025-02-24T18:26:48Z
32350,fix(firebolt): allow backslach escape for single quotes,closed,,2025-02-21T23:36:55Z,2025-02-24T16:12:37Z
32349,chore(docs): Fix typo in security.mdx,closed,,2025-02-21T20:45:40Z,2025-02-21T21:29:01Z
32348,fix: clickhouse-connect engine SSH parameter,closed,,2025-02-21T18:42:04Z,2025-02-24T20:58:50Z
32346,feat(legend): add checkbox to display or not ALL/INV button,open,,2025-02-21T15:06:58Z,None
32344,fix: ensure metric_macro expands templates,closed,,2025-02-21T14:06:14Z,2025-02-24T23:08:50Z
32341,chore(build): reduce Lodash usage in `superset-frontend`,closed,,2025-02-21T09:21:25Z,2025-02-21T12:29:07Z
32340,fix(security): grant TableSchemaView to only sql_lab role,open,,2025-02-21T07:41:11Z,None
32339,feat: allow importing encrypted_extra,closed,,2025-02-21T02:56:18Z,2025-02-25T00:29:04Z
32337,"fix: revert ""fix: remove sort values on stacked totals (#31333)""",closed,,2025-02-20T23:23:59Z,2025-02-21T18:35:06Z
32336,fix(Slack): Fix Slack recipients migration to V2,closed,,2025-02-20T22:13:11Z,2025-03-06T11:52:15Z
32335,fix: Clicking in the body of a Markdown component does not put it into edit mode,closed,,2025-02-20T19:54:43Z,None
32334,chore: Upgrade AG Grid to use tree shaking,closed,,2025-02-20T18:33:20Z,2025-02-25T18:00:55Z
32333,fix(eslint-hook): ensure eslint hook receives arguments,closed,,2025-02-20T17:37:00Z,2025-02-24T16:57:48Z
32332,fix: Download as PDF fails due to cache error,closed,,2025-02-20T17:33:35Z,2025-02-20T18:59:39Z
32330,chore(deps): bump swagger-ui-react from 5.18.2 to 5.19.0 in /docs,closed,,2025-02-20T14:22:15Z,2025-02-20T18:38:11Z
32329,chore(deps): bump antd from 5.22.7 to 5.24.1 in /docs,closed,,2025-02-20T14:22:14Z,2025-02-20T18:36:52Z
32328,chore(deps): bump @ant-design/icons from 5.5.2 to 5.6.1 in /docs,closed,,2025-02-20T14:22:11Z,None
32327,chore(deps): bump @docsearch/react from 3.8.2 to 3.9.0 in /docs,closed,,2025-02-20T14:21:13Z,2025-02-20T18:35:39Z
32326,chore(docs): Add RIADVICE to companies using Superset,closed,,2025-02-20T13:45:58Z,2025-02-20T15:56:50Z
32325,fix: bump FAB to 4.5.4,closed,,2025-02-20T11:40:52Z,2025-02-25T19:06:41Z
32323,ci(type-checking): run type-checking-frontend hook sequentially,closed,,2025-02-20T05:45:13Z,2025-02-21T20:26:52Z
32322,build(deps): bump major versions for `math-expression-evaluator` and `fetch-mock` + clean up obsolete dev/override packages,closed,,2025-02-20T05:42:22Z,2025-02-28T01:06:19Z
32320,chore(deps): bump antd from 4.10.3 to 5.24.1 in /superset-frontend/packages/superset-ui-demo,closed,,2025-02-20T00:28:27Z,None
32319,chore(readme): updating video on Readme page.,closed,,2025-02-19T23:57:18Z,2025-02-20T18:25:29Z
32318,feat(feature flag): Setting `TAGGING_SYSTEM` to True by default,open,,2025-02-19T23:20:32Z,None
32317,feat(flag flip): Setting Horizontal Filters to True by default.,closed,,2025-02-19T20:56:04Z,2025-03-04T18:26:15Z
32316,chore(code owners): adding @mistercrunch to cypress/e2e code owners,closed,,2025-02-19T20:41:14Z,2025-02-19T20:47:18Z
32314,refactor(DatabaseSelector): Changes the imported types from antd-4 to antdv-5,closed,,2025-02-19T17:31:15Z,2025-02-23T18:56:36Z
32313,refactor(DrillDetailTableControls):  Upgrade DrillDetailTableControls component to Ant Design 5 ,closed,,2025-02-19T17:04:38Z,2025-02-24T21:19:40Z
32310,fix: ODPS data source table preview failed #32301,closed,,2025-02-19T14:52:27Z,None
32308,test: FAB 4.5.4rc2,closed,,2025-02-19T12:00:02Z,None
32307,chore(deps-dev): update @babel/core requirement from ^7.26.0 to ^7.26.9 in /superset-frontend/packages/superset-ui-demo,closed,,2025-02-19T11:55:59Z,None
32302,"chore(duckdb): Bump duckdb-engine, duckdb versions",closed,,2025-02-18T23:42:14Z,2025-02-20T23:29:56Z
32300,feat(viz: country-map): Add support for region normalization to country map,open,,2025-02-18T17:06:30Z,None
32294,fix(embed): prevent random crash for filters bar in embedded dashboard,open,,2025-02-18T07:14:10Z,None
32290,fix(viz): update nesting logic to handle multiple dimensions in PartitionViz,closed,,2025-02-17T18:26:22Z,2025-02-28T15:57:11Z
32289,fix(security): fix RBAC access check for dashboards to properly bypass dataset-level permission checks,open,,2025-02-17T17:13:45Z,None
32288,feat(ci): add step to scan built container image for vulnerabilities,open,,2025-02-17T14:48:49Z,None
32284,fix(roles): Add SqlLabPermalinkRestApi as default sqlab roles.,closed,,2025-02-17T11:16:46Z,2025-02-21T22:42:35Z
32278,version bump,closed,,2025-02-17T02:16:04Z,None
32277,merging Develop IN TO master,closed,,2025-02-17T02:04:31Z,None
32275,Create Update Filter,closed,,2025-02-16T09:35:03Z,None
32274,fix(sec): resolve Dependabot security alerts,closed,,2025-02-16T08:54:18Z,2025-02-17T01:02:10Z
32273,chore(deps-dev): bump eslint from 8.57.1 to 9.20.1 in /superset-frontend,closed,,2025-02-16T05:10:44Z,None
32272,fix(viz/table): selected column not shown in Conditional Formatting popover,closed,,2025-02-15T06:23:31Z,2025-02-16T23:39:00Z
32271,fix(explore/data-table-pane): intuitive caret icons to expand/collapse data table pane,open,,2025-02-15T04:42:43Z,None
